country_code,year,current_account_pct_gdp,gdp_usd_bn,gdp_growth_pct,inflation_avg_pct,unemployment_pct,govt_gross_debt_gdp,population_millions,source_engine
LAO,2016,-8.7,15.904,7.0,1.6,,54.5,6.891,imf_datamapper_v1
LAO,2017,-7.4,17.055,6.9,0.8,,57.2,6.998,imf_datamapper_v1
LAO,2018,-9.1,18.131,6.2,2.0,,60.6,7.105,imf_datamapper_v1
LAO,2019,-7.0,18.77,4.7,3.3,,69.1,7.212,imf_datamapper_v1
LAO,2020,-1.6,18.511,-0.4,5.1,,75.4,7.319,imf_datamapper_v1
LAO,2021,2.3,18.533,2.1,3.8,,92.2,7.425,imf_datamapper_v1
LAO,2022,-3.0,15.121,2.3,23.0,,115.7,7.477,imf_datamapper_v1
LAO,2023,2.7,14.993,3.7,31.2,,108.9,7.582,imf_datamapper_v1
LBN,2010,-18.1,38.444,8.0,4.0,6.8,136.8,4.996,imf_datamapper_v1
LBN,2011,-13.8,39.927,0.9,5.0,7.3,134.4,5.045,imf_datamapper_v1
LBN,2012,-23.4,44.015,2.8,6.6,7.9,131.1,5.178,imf_datamapper_v1
LBN,2013,-25.5,46.868,3.8,4.8,8.5,135.4,5.679,imf_datamapper_v1
LBN,2014,-26.2,48.068,2.4,1.9,8.8,138.5,6.274,imf_datamapper_v1
LBN,2015,-17.1,49.893,0.5,-3.7,9.3,140.9,6.399,imf_datamapper_v1
LBN,2016,-20.7,50.618,1.6,-0.8,9.8,147.9,6.259,imf_datamapper_v1
LBN,2017,-22.9,52.88,0.8,4.4,10.3,150.4,6.109,imf_datamapper_v1
LBN,2018,-24.2,55.29,-1.9,6.1,10.7,154.0,5.951,imf_datamapper_v1
LBN,2019,-21.7,50.983,-6.6,2.9,11.3,171.9,5.782,imf_datamapper_v1
LBN,2020,-11.8,23.626,-26.8,84.9,13.3,157.2,5.663,imf_datamapper_v1
LBN,2021,-22.2,20.522,2.1,154.8,12.7,345.5,5.593,imf_datamapper_v1
LBN,2022,-28.9,25.674,1.0,171.2,11.6,235.9,5.49,imf_datamapper_v1
LBN,2023,-24.0,24.491,-0.7,221.3,11.5,185.8,5.354,imf_datamapper_v1
LBR,2010,1.3,1.966,6.4,7.3,,25.4,3.891,imf_datamapper_v1
LBR,2011,-2.5,2.34,7.7,8.5,,22.5,4.017,imf_datamapper_v1
LBR,2012,-20.7,2.675,8.4,6.8,,20.5,4.136,imf_datamapper_v1
LBR,2013,-8.3,3.044,8.8,7.6,,20.6,4.248,imf_datamapper_v1
LBR,2014,-32.2,3.09,0.7,9.9,,24.3,4.36,imf_datamapper_v1
LBR,2015,-28.3,3.092,0.0,7.7,,24.4,4.472,imf_datamapper_v1
LBR,2016,-21.7,3.256,-1.6,8.8,,28.0,4.587,imf_datamapper_v1
LBR,2017,-21.6,3.321,2.5,12.4,,31.8,4.702,imf_datamapper_v1
LBR,2018,-20.4,3.264,1.2,23.5,,36.2,4.819,imf_datamapper_v1
LBR,2019,-19.5,3.08,-2.5,27.0,,48.1,4.937,imf_datamapper_v1
LBR,2020,-23.9,3.037,-3.0,17.0,,58.5,5.149,imf_datamapper_v1
LBR,2021,-13.0,3.509,5.0,7.8,,53.5,5.259,imf_datamapper_v1
LBR,2022,-15.9,3.974,4.8,7.6,,54.4,5.373,imf_datamapper_v1
LBR,2023,-20.1,4.39,4.6,10.1,,57.2,5.493,imf_datamapper_v1
LBY,2010,19.3,75.381,5.0,2.5,,,6.498,imf_datamapper_v1
LBY,2011,6.6,48.17,-50.3,15.9,,,6.343,imf_datamapper_v1
LBY,2012,25.8,92.542,86.8,6.1,,,6.179,imf_datamapper_v1
LBY,2013,0.0,75.355,-18.0,2.6,,,6.305,imf_datamapper_v1
LBY,2014,-33.1,57.384,-23.0,2.4,,,6.427,imf_datamapper_v1
LBY,2015,-18.9,48.718,-0.8,10.0,,,6.532,imf_datamapper_v1
LBY,2016,-9.4,49.913,-1.5,25.9,,,6.632,imf_datamapper_v1
LBY,2017,6.6,67.153,32.5,25.8,,,6.739,imf_datamapper_v1
LBY,2018,14.7,76.682,7.9,13.2,,,6.849,imf_datamapper_v1
LBY,2019,6.7,69.237,-11.2,-2.2,,,6.951,imf_datamapper_v1
LBY,2020,-10.2,46.893,-29.5,1.4,,,7.045,imf_datamapper_v1
LBY,2021,11.4,35.216,27.3,2.9,,,7.135,imf_datamapper_v1
LBY,2022,22.2,43.281,-8.6,4.5,,,7.224,imf_datamapper_v1
LBY,2023,4.2,43.958,10.5,2.4,,,7.306,imf_datamapper_v1
LCA,2010,-12.7,1.483,0.5,3.3,,52.2,0.171,imf_datamapper_v1
LCA,2011,-14.3,1.569,4.9,2.8,,54.9,0.172,imf_datamapper_v1
LCA,2012,-10.0,1.598,-0.4,4.2,,60.2,0.173,imf_datamapper_v1
LCA,2013,-6.5,1.66,-2.2,1.5,,61.2,0.173,imf_datamapper_v1
LCA,2014,-2.4,1.749,1.3,3.5,,61.9,0.174,imf_datamapper_v1
LCA,2015,-0.5,1.808,-0.2,-1.0,,60.6,0.175,imf_datamapper_v1
LCA,2016,-6.3,1.869,3.8,-3.1,,60.2,0.176,imf_datamapper_v1
LCA,2017,-1.9,1.999,3.4,0.1,,59.9,0.176,imf_datamapper_v1
LCA,2018,1.5,2.061,2.9,1.9,,60.3,0.177,imf_datamapper_v1
LCA,2019,3.3,2.095,-0.7,0.5,,62.1,0.178,imf_datamapper_v1
LCA,2020,-18.8,1.511,-23.8,-1.8,,94.4,0.178,imf_datamapper_v1
LCA,2021,-10.4,1.869,11.3,2.4,,81.9,0.179,imf_datamapper_v1
LCA,2022,-3.3,2.334,20.6,9.7,,73.9,0.179,imf_datamapper_v1
LCA,2023,-2.2,2.397,3.3,3.8,,75.2,0.179,imf_datamapper_v1
LIE,2010,,5.536,8.0,0.7,3.4,,0.036,imf_datamapper_v1
LIE,2011,,6.238,-4.2,0.2,3.5,0.4,0.036,imf_datamapper_v1
LIE,2012,,5.909,-0.2,-0.7,3.3,0.5,0.037,imf_datamapper_v1
LIE,2013,,6.273,5.0,-0.2,3.6,0.4,0.037,imf_datamapper_v1
LIE,2014,6.9,6.533,3.6,0.0,4.0,0.5,0.037,imf_datamapper_v1
LIE,2015,5.0,6.154,0.3,-1.1,3.8,0.5,0.038,imf_datamapper_v1
LIE,2016,29.7,6.118,2.4,-0.4,3.2,0.4,0.038,imf_datamapper_v1
LIE,2017,31.5,6.375,4.5,0.5,2.4,0.6,0.038,imf_datamapper_v1
LIE,2018,24.0,6.693,3.5,0.9,2.6,0.5,0.038,imf_datamapper_v1
LIE,2019,16.1,6.437,-2.2,0.4,2.5,0.6,0.039,imf_datamapper_v1
LIE,2020,17.7,6.405,-5.3,-0.7,3.0,0.5,0.039,imf_datamapper_v1
LIE,2021,17.0,7.913,18.0,0.6,2.9,0.5,0.039,imf_datamapper_v1
LIE,2022,14.8,7.427,-4.8,2.8,2.5,0.5,0.04,imf_datamapper_v1
LIE,2023,14.9,8.239,3.4,2.1,2.8,0.5,0.04,imf_datamapper_v1
LKA,2010,-1.8,58.643,8.0,6.2,5.0,68.7,20.262,imf_datamapper_v1
LKA,2011,-6.8,67.725,8.7,6.7,4.1,69.4,20.398,imf_datamapper_v1
LKA,2012,-5.7,70.392,8.6,7.5,4.0,67.5,20.425,imf_datamapper_v1
LKA,2013,-3.3,76.934,4.1,6.9,4.4,69.5,20.585,imf_datamapper_v1
LKA,2014,-2.4,82.483,6.4,2.8,4.3,69.6,20.778,imf_datamapper_v1
LKA,2015,-2.2,85.091,4.2,2.2,4.7,76.3,20.97,imf_datamapper_v1
LKA,2016,-2.0,88.0,5.1,4.0,4.4,75.0,21.203,imf_datamapper_v1
LKA,2017,-2.4,94.376,6.5,6.6,4.2,72.3,21.444,imf_datamapper_v1
LKA,2018,-3.0,94.484,2.3,4.3,4.4,83.6,21.67,imf_datamapper_v1
LKA,2019,-2.1,89.015,-0.2,4.3,4.8,82.6,21.803,imf_datamapper_v1
LKA,2020,-1.4,84.304,-4.6,4.6,5.5,96.9,21.919,imf_datamapper_v1
LKA,2021,-3.7,88.609,4.2,6.0,5.1,102.7,22.156,imf_datamapper_v1
LKA,2022,-2.0,74.584,-7.3,45.2,4.7,115.9,22.181,imf_datamapper_v1
LKA,2023,1.7,83.723,-2.3,17.4,4.7,110.4,22.037,imf_datamapper_v1
LSO,2010,-13.4,2.356,5.1,3.3,,33.8,1.996,imf_datamapper_v1
LSO,2011,-18.2,2.571,6.3,6.0,,36.2,2.014,imf_datamapper_v1
LSO,2012,-12.6,2.465,4.7,5.5,,39.8,2.034,imf_datamapper_v1
LSO,2013,-9.3,2.345,1.2,5.0,,41.2,2.057,imf_datamapper_v1
LSO,2014,-8.1,2.477,1.5,4.6,,41.5,2.08,imf_datamapper_v1
LSO,2015,-6.8,2.202,3.6,4.3,,45.8,2.105,imf_datamapper_v1
LSO,2016,-10.2,2.206,2.3,6.2,,41.5,2.13,imf_datamapper_v1
LSO,2017,-7.0,2.424,-3.3,4.5,,41.0,2.157,imf_datamapper_v1
LSO,2018,-7.0,2.472,-1.3,4.7,,48.2,2.184,imf_datamapper_v1
LSO,2019,-6.3,2.323,-1.8,4.9,,58.2,2.209,imf_datamapper_v1
LSO,2020,-5.7,2.092,-8.6,5.4,,54.7,2.236,imf_datamapper_v1
LSO,2021,-9.1,2.443,4.6,6.5,,58.0,2.262,imf_datamapper_v1
LSO,2022,-14.0,2.275,1.6,8.2,,64.4,2.286,imf_datamapper_v1
LSO,2023,-0.8,2.227,2.5,6.5,,61.1,2.311,imf_datamapper_v1
LTU,2010,0.2,36.693,0.3,1.2,17.8,36.7,3.097,imf_datamapper_v1
LTU,2011,-3.7,43.201,6.3,4.1,15.4,37.5,3.028,imf_datamapper_v1
LTU,2012,-1.6,42.736,4.4,3.2,13.4,39.9,2.989,imf_datamapper_v1
LTU,2013,1.7,46.321,4.1,1.2,11.8,38.9,2.961,imf_datamapper_v1
LTU,2014,3.6,48.388,3.8,0.2,10.7,40.7,2.937,imf_datamapper_v1
LTU,2015,-2.5,41.548,2.8,-0.7,9.1,42.4,2.911,imf_datamapper_v1
LTU,2016,-1.0,42.952,2.6,0.7,7.9,39.8,2.877,imf_datamapper_v1
LTU,2017,1.0,47.745,4.7,3.7,7.1,39.1,2.843,imf_datamapper_v1
LTU,2018,0.4,54.295,4.8,2.5,6.1,33.3,2.819,imf_datamapper_v1
LTU,2019,3.8,55.132,4.7,2.2,6.3,35.6,2.811,imf_datamapper_v1
LTU,2020,7.2,57.352,0.0,1.1,8.5,45.9,2.81,imf_datamapper_v1
LTU,2021,1.4,67.103,6.4,4.6,7.1,43.3,2.808,imf_datamapper_v1
LTU,2022,-6.1,70.687,2.4,18.9,6.0,38.3,2.832,imf_datamapper_v1
LTU,2023,1.1,80.392,0.8,8.7,6.9,37.1,2.872,imf_datamapper_v1
LUX,2010,5.8,56.26,3.8,2.8,5.8,19.1,0.502,imf_datamapper_v1
LUX,2011,5.6,61.685,1.0,3.7,5.7,18.5,0.512,imf_datamapper_v1
LUX,2012,5.0,59.814,1.6,2.9,6.1,20.8,0.525,imf_datamapper_v1
LUX,2013,3.9,65.204,3.2,1.7,6.8,22.4,0.537,imf_datamapper_v1
LUX,2014,4.1,68.823,2.6,0.7,7.1,21.9,0.55,imf_datamapper_v1
LUX,2015,5.6,60.078,2.3,0.1,6.6,21.1,0.563,imf_datamapper_v1
LUX,2016,7.4,62.2,5.0,0.0,6.3,19.6,0.576,imf_datamapper_v1
LUX,2017,6.4,65.689,1.3,2.1,5.8,21.8,0.591,imf_datamapper_v1
LUX,2018,8.3,71.118,1.6,2.0,5.1,20.9,0.602,imf_datamapper_v1
LUX,2019,8.5,69.88,2.7,1.7,5.4,22.3,0.614,imf_datamapper_v1
LUX,2020,4.7,73.612,-0.5,0.0,6.4,24.5,0.626,imf_datamapper_v1
LUX,2021,5.0,86.444,6.9,3.5,5.7,24.2,0.635,imf_datamapper_v1
LUX,2022,5.4,80.865,-1.1,8.1,4.8,24.9,0.645,imf_datamapper_v1
LUX,2023,6.8,88.814,0.1,2.9,5.2,24.7,0.661,imf_datamapper_v1
LVA,2010,1.7,23.509,-3.7,-1.2,19.5,48.2,2.121,imf_datamapper_v1
LVA,2011,-3.5,26.832,3.0,4.2,16.2,46.8,2.075,imf_datamapper_v1
LVA,2012,-3.9,27.136,7.3,2.3,15.0,44.4,2.045,imf_datamapper_v1
LVA,2013,-2.9,29.157,2.1,0.0,11.9,41.8,2.024,imf_datamapper_v1
LVA,2014,-1.5,30.285,2.1,0.7,10.8,43.1,2.001,imf_datamapper_v1
LVA,2015,-0.1,26.347,3.8,0.2,9.9,38.3,1.986,imf_datamapper_v1
LVA,2016,1.8,27.11,2.6,0.1,9.6,41.7,1.969,imf_datamapper_v1
LVA,2017,1.5,29.381,3.4,2.9,8.7,40.3,1.95,imf_datamapper_v1
LVA,2018,-0.4,33.263,4.3,2.6,7.4,38.3,1.934,imf_datamapper_v1
LVA,2019,-0.2,33.103,0.7,2.7,6.3,37.9,1.92,imf_datamapper_v1
LVA,2020,3.0,33.353,-3.5,0.1,8.1,44.0,1.908,imf_datamapper_v1
LVA,2021,-4.1,38.209,6.9,3.2,7.6,45.9,1.893,imf_datamapper_v1
LVA,2022,-5.5,38.033,1.9,17.2,6.9,44.4,1.876,imf_datamapper_v1
LVA,2023,-3.8,42.792,-0.9,9.1,6.5,44.4,1.883,imf_datamapper_v1
MAC,2010,38.9,28.244,25.1,2.8,2.8,0.0,0.552,imf_datamapper_v1
MAC,2011,40.4,36.847,21.6,5.8,2.6,0.0,0.557,imf_datamapper_v1
MAC,2012,38.8,43.193,9.2,6.1,2.0,0.0,0.582,imf_datamapper_v1
MAC,2013,39.3,51.559,10.8,5.5,1.9,0.0,0.608,imf_datamapper_v1
MAC,2014,32.7,54.931,-2.0,6.0,1.7,0.0,0.636,imf_datamapper_v1
MAC,2015,23.4,44.941,-21.8,4.6,1.8,0.0,0.647,imf_datamapper_v1
MAC,2016,26.6,44.965,-0.7,2.4,1.9,0.0,0.645,imf_datamapper_v1
MAC,2017,30.8,50.297,9.9,1.2,2.0,0.0,0.653,imf_datamapper_v1
MAC,2018,32.9,55.076,6.4,3.0,1.8,0.0,0.667,imf_datamapper_v1
MAC,2019,33.5,55.025,-2.5,2.8,1.7,0.0,0.68,imf_datamapper_v1
MAC,2020,13.8,25.28,-54.4,0.8,2.6,0.0,0.683,imf_datamapper_v1
MAC,2021,8.5,30.634,22.5,0.0,3.0,0.0,0.683,imf_datamapper_v1
MAC,2022,13.6,24.93,-19.0,1.0,3.7,0.0,0.673,imf_datamapper_v1
MAC,2023,31.4,45.627,75.3,0.9,2.7,0.0,0.684,imf_datamapper_v1
MAE,2010,-0.7,33242.094,2.9,1.4,8.1,107.3,738.639,imf_datamapper_v1
MAE,2011,-0.7,35348.356,1.6,2.6,7.6,111.9,742.516,imf_datamapper_v1
MAE,2012,-0.9,35519.041,1.4,1.9,7.4,116.0,745.826,imf_datamapper_v1
MAE,2013,-0.6,35574.751,1.5,1.3,7.1,114.6,749.194,imf_datamapper_v1
MAE,2014,-0.6,36488.291,2.0,1.5,6.4,113.7,752.982,imf_datamapper_v1
MAE,2015,-0.5,35045.969,2.2,0.3,5.8,113.2,756.731,imf_datamapper_v1
MAE,2016,-0.1,36052.233,1.6,0.8,5.4,115.6,760.473,imf_datamapper_v1
MAE,2017,0.1,37322.971,2.4,1.8,5.0,113.9,763.364,imf_datamapper_v1
MAE,2018,-0.1,39377.36,2.1,2.1,4.5,113.8,765.902,imf_datamapper_v1
MAE,2019,0.1,40110.102,1.7,1.5,4.3,114.6,768.228,imf_datamapper_v1
MAE,2020,-0.7,39436.111,-4.2,0.8,6.5,136.1,771.103,imf_datamapper_v1
MAE,2021,-0.8,43676.503,6.0,3.3,5.2,129.1,772.074,imf_datamapper_v1
MAE,2022,-2.0,45003.031,2.8,7.3,4.1,122.9,775.443,imf_datamapper_v1
MAE,2023,-1.4,47757.187,1.8,4.7,4.1,121.5,780.595,imf_datamapper_v1
MAR,2010,-4.0,100.881,3.8,1.0,9.1,45.3,32.182,imf_datamapper_v1
MAR,2011,-7.3,109.705,5.2,1.0,8.9,48.6,32.579,imf_datamapper_v1
MAR,2012,-8.8,106.345,3.0,1.3,9.0,52.3,32.978,imf_datamapper_v1
MAR,2013,-6.8,115.608,4.5,1.8,9.2,57.1,33.378,imf_datamapper_v1
MAR,2014,-5.5,119.131,2.7,0.5,9.9,58.6,33.848,imf_datamapper_v1
MAR,2015,-2.0,110.414,4.3,1.6,9.7,58.4,34.125,imf_datamapper_v1
MAR,2016,-3.8,111.573,0.5,1.5,9.4,60.1,34.487,imf_datamapper_v1
MAR,2017,-3.2,118.541,5.1,0.8,10.2,60.3,34.852,imf_datamapper_v1
MAR,2018,-4.9,127.341,3.1,1.6,9.5,60.5,35.22,imf_datamapper_v1
MAR,2019,-3.4,128.92,2.9,0.2,9.2,60.3,35.587,imf_datamapper_v1
MAR,2020,-1.2,121.354,-7.2,0.7,11.9,72.2,35.952,imf_datamapper_v1
MAR,2021,-2.3,142.022,8.2,1.4,12.3,69.4,36.313,imf_datamapper_v1
MAR,2022,-3.5,131.245,1.8,6.6,11.8,71.4,36.67,imf_datamapper_v1
MAR,2023,-1.0,146.057,3.7,6.1,13.0,68.7,37.022,imf_datamapper_v1
MDA,2010,-6.9,6.977,7.1,7.4,7.4,25.5,2.873,imf_datamapper_v1
MDA,2011,-10.1,8.417,5.8,7.6,6.7,24.2,2.873,imf_datamapper_v1
MDA,2012,-7.4,8.708,-0.6,4.6,5.6,31.3,2.873,imf_datamapper_v1
MDA,2013,-5.2,9.496,9.0,4.6,5.1,30.0,2.871,imf_datamapper_v1
MDA,2014,-6.0,9.402,5.0,5.1,3.9,35.4,2.869,imf_datamapper_v1
MDA,2015,-6.0,7.778,-0.7,9.6,5.0,42.1,2.845,imf_datamapper_v1
MDA,2016,-3.6,7.981,4.6,6.4,4.2,39.7,2.824,imf_datamapper_v1
MDA,2017,-5.8,9.515,4.2,6.5,4.1,34.9,2.78,imf_datamapper_v1
MDA,2018,-10.8,11.252,4.1,3.6,3.1,31.8,2.73,imf_datamapper_v1
MDA,2019,-9.4,11.737,3.6,4.8,5.1,28.8,2.685,imf_datamapper_v1
MDA,2020,-7.7,11.53,-8.3,3.8,3.8,36.6,2.644,imf_datamapper_v1
MDA,2021,-12.4,13.694,13.9,5.1,3.3,33.6,2.627,imf_datamapper_v1
MDA,2022,-17.1,14.524,-4.6,28.7,3.1,35.0,2.565,imf_datamapper_v1
MDA,2023,-11.1,16.711,1.2,13.4,4.6,34.9,2.492,imf_datamapper_v1
MDG,2010,-8.9,9.983,0.6,9.2,,32.3,20.262,imf_datamapper_v1
MDG,2011,-6.7,11.552,1.6,9.5,,29.9,20.872,imf_datamapper_v1
MDG,2012,-7.5,11.579,3.0,5.7,,30.4,21.501,imf_datamapper_v1
MDG,2013,-6.5,12.424,2.3,5.8,,36.2,22.148,imf_datamapper_v1
MDG,2014,-0.3,12.523,3.3,6.1,,37.8,22.814,imf_datamapper_v1
MDG,2015,-1.6,11.323,3.1,7.4,,44.1,23.501,imf_datamapper_v1
MDG,2016,0.5,11.849,4.0,6.1,,40.3,24.209,imf_datamapper_v1
MDG,2017,-0.4,13.176,3.9,8.6,,40.1,24.937,imf_datamapper_v1
MDG,2018,0.7,13.76,3.2,8.6,,42.9,25.674,imf_datamapper_v1
MDG,2019,-2.3,14.105,4.4,5.6,,41.3,26.525,imf_datamapper_v1
MDG,2020,-5.4,13.051,-7.1,4.2,,52.9,27.34,imf_datamapper_v1
MDG,2021,-4.9,14.355,4.7,5.8,,49.4,28.178,imf_datamapper_v1
MDG,2022,-5.4,15.342,4.1,8.2,,49.8,28.961,imf_datamapper_v1
MDG,2023,-4.0,16.037,4.2,9.9,,52.1,29.766,imf_datamapper_v1
MDV,2010,-7.3,2.588,6.8,6.1,,52.7,0.32,imf_datamapper_v1
MDV,2011,-14.8,2.629,8.6,11.3,,51.9,0.325,imf_datamapper_v1
MDV,2012,-6.6,2.885,2.4,10.9,,57.1,0.331,imf_datamapper_v1
MDV,2013,-4.3,3.286,7.0,4.0,,55.9,0.336,imf_datamapper_v1
MDV,2014,-3.7,3.69,7.8,2.4,,55.1,0.342,imf_datamapper_v1
MDV,2015,-7.5,4.118,3.9,1.4,,54.8,0.348,imf_datamapper_v1
MDV,2016,-23.5,4.398,6.4,0.8,,61.9,0.354,imf_datamapper_v1
MDV,2017,-20.7,4.809,7.1,2.3,,63.8,0.36,imf_datamapper_v1
MDV,2018,-27.8,5.398,8.6,1.4,,70.7,0.366,imf_datamapper_v1
MDV,2019,-26.1,5.716,6.9,1.3,,77.2,0.372,imf_datamapper_v1
MDV,2020,-35.1,3.706,-32.9,-1.6,,155.7,0.378,imf_datamapper_v1
MDV,2021,-8.7,5.24,37.5,0.2,,123.4,0.384,imf_datamapper_v1
MDV,2022,-16.3,6.168,13.8,2.6,,111.6,0.391,imf_datamapper_v1
MDV,2023,-21.2,6.611,5.1,2.6,,122.4,0.397,imf_datamapper_v1
MECA,2010,6.2,3263.47,5.3,6.8,,26.2,670.183,imf_datamapper_v1
MECA,2011,11.5,3863.032,5.3,9.8,,24.1,655.527,imf_datamapper_v1
MECA,2012,10.9,3952.098,4.7,9.3,,25.1,683.754,imf_datamapper_v1
MECA,2013,8.7,4100.231,3.0,8.6,,25.0,700.859,imf_datamapper_v1
MECA,2014,4.9,4225.233,3.5,6.5,,24.6,732.691,imf_datamapper_v1
MECA,2015,-3.7,3781.549,3.1,5.4,,33.8,750.177,imf_datamapper_v1
MECA,2016,-4.0,3706.267,4.1,5.4,,41.4,767.289,imf_datamapper_v1
MECA,2017,-0.9,3815.975,2.6,6.8,,42.3,785.339,imf_datamapper_v1
MECA,2018,3.0,3990.303,2.5,9.5,,41.3,799.466,imf_datamapper_v1
MECA,2019,0.6,3923.356,2.1,7.4,,44.4,814.378,imf_datamapper_v1
MECA,2020,-3.4,3490.163,-2.2,10.4,,53.9,829.107,imf_datamapper_v1
MECA,2021,3.0,4165.641,4.7,11.9,,50.0,842.058,imf_datamapper_v1
MECA,2022,7.8,5015.895,6.4,13.3,,43.2,858.485,imf_datamapper_v1
MECA,2023,3.7,4961.199,2.6,15.5,,43.6,874.826,imf_datamapper_v1
MEQ,2010,7.9,2277.678,5.8,5.3,,24.6,189.903,imf_datamapper_v1
MEQ,2011,15.0,2738.121,7.9,9.3,,21.7,172.758,imf_datamapper_v1
MEQ,2012,15.4,2684.427,3.4,9.4,,21.5,176.94,imf_datamapper_v1
MEQ,2013,13.7,2801.593,2.6,9.7,,20.7,182.362,imf_datamapper_v1
MEQ,2014,9.1,2906.435,3.9,5.1,,19.8,201.993,imf_datamapper_v1
MEQ,2015,-1.6,2531.44,2.7,3.7,,28.8,207.422,imf_datamapper_v1
MEQ,2016,-1.9,2527.946,4.9,3.1,,36.3,212.567,imf_datamapper_v1
MEQ,2017,1.5,2724.739,1.1,2.4,,37.9,216.173,imf_datamapper_v1
MEQ,2018,6.0,2860.124,1.1,7.4,,36.0,218.551,imf_datamapper_v1
MEQ,2019,3.3,2786.255,1.0,5.9,,38.9,221.453,imf_datamapper_v1
MEQ,2020,-1.7,2392.607,-3.2,10.0,,48.4,225.221,imf_datamapper_v1
MEQ,2021,5.8,2968.78,4.8,11.7,,44.3,226.984,imf_datamapper_v1
MEQ,2022,10.9,3652.066,7.8,13.2,,36.0,232.45,imf_datamapper_v1
MEQ,2023,6.2,3590.789,2.3,11.9,,36.2,237.601,imf_datamapper_v1
MEX,2010,-0.3,1105.424,5.0,4.2,5.3,40.2,114.756,imf_datamapper_v1
MEX,2011,-0.9,1229.014,3.4,3.4,5.2,41.2,116.446,imf_datamapper_v1
MEX,2012,-1.4,1255.11,3.6,4.1,4.9,40.8,118.061,imf_datamapper_v1
MEX,2013,-2.4,1327.436,0.9,3.8,4.9,44.1,119.598,imf_datamapper_v1
MEX,2014,-1.8,1364.508,2.5,4.0,4.8,47.1,121.049,imf_datamapper_v1
MEX,2015,-2.6,1213.294,2.7,2.7,4.3,51.0,122.368,imf_datamapper_v1
MEX,2016,-2.3,1112.233,1.8,2.8,3.9,55.0,123.587,imf_datamapper_v1
MEX,2017,-1.8,1190.721,1.9,6.0,3.4,52.5,124.777,imf_datamapper_v1
MEX,2018,-2.1,1256.3,2.0,4.9,3.3,52.2,125.996,imf_datamapper_v1
MEX,2019,-0.3,1304.106,-0.4,3.6,3.5,51.9,127.216,imf_datamapper_v1
MEX,2020,2.4,1121.065,-8.4,3.4,4.4,58.5,128.209,imf_datamapper_v1
MEX,2021,-0.3,1316.569,6.0,5.7,4.1,56.7,128.983,imf_datamapper_v1
MEX,2022,-1.3,1466.935,3.7,7.9,3.3,53.8,129.961,imf_datamapper_v1
MEX,2023,-0.7,1794.41,3.1,5.5,2.8,52.8,131.135,imf_datamapper_v1
MHL,2010,-14.7,0.161,5.6,1.8,,38.8,0.053,imf_datamapper_v1
MHL,2011,3.1,0.172,-0.5,5.4,,35.9,0.053,imf_datamapper_v1
MHL,2012,-0.1,0.181,-1.3,4.3,,37.6,0.053,imf_datamapper_v1
MHL,2013,-4.4,0.186,3.8,1.9,,33.4,0.052,imf_datamapper_v1
MHL,2014,4.8,0.186,-1.3,1.1,,34.9,0.051,imf_datamapper_v1
MHL,2015,17.2,0.184,1.9,-2.2,,33.9,0.05,imf_datamapper_v1
MHL,2016,16.2,0.202,2.5,-1.5,,29.2,0.049,imf_datamapper_v1
MHL,2017,5.8,0.214,3.6,0.1,,26.5,0.047,imf_datamapper_v1
MHL,2018,5.4,0.22,5.5,0.8,,24.7,0.045,imf_datamapper_v1
MHL,2019,-23.5,0.233,10.5,-0.1,,25.1,0.044,imf_datamapper_v1
MHL,2020,22.7,0.242,-2.8,-0.7,,21.7,0.044,imf_datamapper_v1
MHL,2021,27.4,0.261,2.1,2.2,,19.9,0.042,imf_datamapper_v1
MHL,2022,6.8,0.259,-0.7,2.8,,19.6,0.041,imf_datamapper_v1
MHL,2023,15.8,0.264,-5.3,7.4,,18.2,0.04,imf_datamapper_v1
MKD,2010,-2.0,9.415,3.4,1.5,32.1,24.3,1.946,imf_datamapper_v1
MKD,2011,-2.5,10.499,2.3,3.9,31.4,27.7,1.937,imf_datamapper_v1
MKD,2012,-3.2,9.751,-0.5,3.3,31.0,33.7,1.93,imf_datamapper_v1
MKD,2013,-1.6,10.824,2.9,2.8,29.0,34.0,1.923,imf_datamapper_v1
MKD,2014,-0.4,11.378,3.6,-0.3,28.0,38.0,1.918,imf_datamapper_v1
MKD,2015,-1.8,10.067,3.9,-0.2,26.1,38.0,1.912,imf_datamapper_v1
MKD,2016,-2.6,10.686,2.8,-0.2,23.8,39.7,1.906,imf_datamapper_v1
MKD,2017,-0.8,11.336,1.1,1.4,22.3,39.4,1.899,imf_datamapper_v1
MKD,2018,0.2,12.694,2.9,1.5,20.6,40.4,1.889,imf_datamapper_v1
MKD,2019,-3.0,12.609,3.9,0.8,17.2,40.4,1.876,imf_datamapper_v1
MKD,2020,-2.9,12.385,-4.7,1.2,16.2,50.8,1.856,imf_datamapper_v1
MKD,2021,-2.8,14.008,4.5,3.2,15.4,52.7,1.837,imf_datamapper_v1
MKD,2022,-6.1,13.957,2.8,14.2,14.4,50.4,1.832,imf_datamapper_v1
MKD,2023,0.3,15.864,2.6,9.4,13.1,50.5,1.828,imf_datamapper_v1
MLI,2010,-9.2,12.438,5.9,1.2,,21.8,15.945,imf_datamapper_v1
MLI,2011,-4.2,15.461,3.8,3.0,,20.1,16.469,imf_datamapper_v1
MLI,2012,-1.8,14.816,-0.3,5.3,,21.3,16.957,imf_datamapper_v1
