country_code,year,remittances_received_usd,remittances_paid_usd,remittances_pct_gdp,gdp_usd,gdp_per_capita_usd,gdp_growth_pct,gni_per_capita_usd,inflation_cpi_pct,unemployment_pct,current_account_pct_gdp,population_total,population_growth_pct,urban_population_pct,personal_remittances_recv,personal_remittances_paid,net_migration,migrant_stock_total,poverty_headcount_pct,life_expectancy_years,remittance_cost_inward_pct,remittance_cost_outward_pct,forex_reserves_usd,fdi_inflows_usd,bank_branches_per_100k,atms_per_100k,mobile_money_accounts_pct,country_name,region,income_group,capital_city,latitude,longitude,source_engine,remittances_per_capita_usd,remittances_growth_yoy
IN,2014,70388642796.547,6221785952.85525,3.45190175872427,2039126479154.52,1553.88396075118,7.41022760508854,1540.0,6.66565671867899,7.656,-1.33950896483452,1312277191.0,1.26129027125347,32.2288233408821,70388642796.547,6221785952.85525,-227263.0,,,68.932,,,325081035127.891,34576643694.1382,12.7504835725581,17.6209344741786,2.05750013679846,IN,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,53.6385,0.6
IN,2015,68909693352.835,4882832496.02911,3.27581644116736,2103588360044.94,1583.99815907985,7.99625378571471,1580.0,4.90697344127256,7.629,-1.06754907167964,1328024498.0,1.19285563384335,32.5472990022299,68909693352.835,4882832496.02911,-655085.0,5252296.0,,69.326,,,353319061013.224,44009492129.5319,13.4293593628255,19.5047348912025,1.9216512977308,IN,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,51.8889,-2.1
IN,2016,62744364089.9511,5622636934.73719,2.73420120455754,2294796885663.16,1707.50892912243,8.25630550179086,1670.0,4.94821634062141,7.611,-0.527880606037518,1343944296.0,1.19162966402099,32.8650780972823,62744364089.9511,5622636934.73719,81248.0,,,69.709,6.1908655,,361694321972.036,44458571545.798,14.0954651389178,20.9991055582406,1.81584906998258,IN,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,46.6867,-8.95
IN,2017,68967175499.8664,6958929627.68116,2.60108787283474,2651474262755.45,1950.10468280866,6.79538341897911,1790.0,3.32817337461298,7.626,-1.43948820320988,1359657400.0,1.1623961434697,33.1821328157539,68967175499.8664,6958929627.68116,-251642.0,,,70.068,3.70181210526316,,412613792019.924,39966091358.7384,14.3473985182086,21.7800477391949,1.70886335042931,IN,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,50.7239,9.92
IN,2018,78790170928.6742,6781570846.83789,2.91499156006937,2702929641648.74,1966.25455171679,6.45385134497769,1970.0,3.9388264669163,7.652,-2.42697545810527,1374659064.0,1.09729906702925,33.4984353473598,78790170928.6742,6781570846.83789,-589794.0,,,70.415,2.737479,,399167159226.682,42117450737.2644,14.3005394412252,21.404424376759,1.59080841007716,IN,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,57.3162,14.24
IN,2019,83332078002.3031,7531590149.75826,2.93877465566923,2835606256558.19,2041.42863698585,3.87143694070356,2070.0,3.72950573539129,6.51,-1.04961203910072,1389030312.0,1.04001395098104,33.8139578818147,83332078002.3031,7531590149.75826,-978969.0,,,70.746,2.190416,,463469902152.507,50610647353.5911,14.4264656491788,20.6932663823982,1.51217247158246,IN,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,59.993,5.76
IN,2020,83149172934.1043,7010825358.5011,3.10855277353444,2674851578587.27,1907.04251637669,-5.77772470686801,1900.0,6.62343677628535,7.859,1.22362111042791,1402617695.0,0.973438646910149,34.1286726088333,83149172934.1043,7010825358.5011,-73806.0,4929816.0,,70.156,2.322085,,590227359928.896,64362364994.3754,14.5688252438353,21.2304657764454,1.42962419991429,IN,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,59.2814,-0.22
IN,2021,89375152217.5657,8181397793.02489,2.82183503869842,3167270623260.47,2239.61384367482,9.68959249192875,2170.0,5.13140747176369,6.38,-1.05524166809383,1414203896.0,0.822648220128724,34.4425517181304,89375152217.5657,8181397793.02489,-348916.0,,,67.282,2.077217,0.75,638484779930.836,44727277562.881,14.4205333373614,21.2061324217161,1.68106954500994,IN,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,63.1982,7.49
IN,2022,111221774722.087,10088812317.3667,3.32391537862222,3346107287730.93,2347.44829434623,7.60936497768895,2390.0,6.69903414079852,4.822,-2.36247481487452,1425423212.0,0.790200540609834,34.7555673994206,111221774722.087,10088812317.3667,-1353478.0,,5.3,71.698,1.7711667,0.41,567298153917.14,49940258404.2659,14.3156757455241,24.6446298842006,1.92608249738534,IN,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,78.0272,24.44
IN,2023,119526055008.101,12359065329.9615,3.28504639847322,3638489096033.86,2530.12031278204,9.19075493028345,2580.0,5.64914318907925,4.172,-0.878262847208682,1438069596.0,0.883289539766135,35.0676918424186,119526055008.101,12359065329.9615,-979179.0,,,72.003,1.75675,0.5375,627792750126.715,28086193530.3979,14.466937792202,24.9596736031411,2.15102127783251,IN,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,83.1156,7.47
IQ,2010,176700000.0,48400000.0,0.127565824992139,138516722649.573,4461.75196161555,6.40256484471193,4390.0,2.8777472527476,8.267,4.68412757383414,31045366.0,3.23138521802744,69.0582953378474,176700000.0,48400000.0,92779.0,120466.0,,68.092,,,50622117150.4267,1396200000.0,4.97689578119151,2.09410368935381,5.54218301050147,IQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,5.6917,
IQ,2011,223000000.0,78000000.0,0.120054052677278,185749664444.444,5775.54229080293,7.546471200426,4740.0,5.801455370853,8.193,14.065166727563,32161424.0,3.53181678520421,69.1252233869916,223000000.0,78000000.0,261880.0,,,68.435,,,61033121083.648,2082000000.0,4.81791855130635,2.05285225229575,5.578111217961,IQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,6.9338,26.2
IQ,2012,271000000.0,548000000.0,0.124310514637941,218002476129.472,6477.59618450955,13.9364301737537,5980.0,6.08909641595043,7.965,13.5507635163078,33654842.0,4.53892168180122,69.2222213745117,271000000.0,548000000.0,753907.0,,0.6,68.827,,,70327019949.4173,3400000000.0,5.20424436594349,2.04773530713707,5.55937835037229,IQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,8.0523,21.52
IQ,2013,727000000.0,484000000.0,0.309839415005032,234637675128.645,6650.35282247395,7.62828592298754,6620.0,1.87949800749469,9.222,6.85843921497559,35281989.0,4.7215668344982,69.444450378418,727000000.0,484000000.0,474379.0,,,69.047,,,77747258749.8263,-2335300000.0,5.07609508552721,1.01236727829335,5.38518392486319,IQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,20.6054,168.27
IQ,2014,729400000.0,599300000.0,0.319330124832297,228415656174.957,6249.39226978969,2.26368817563613,6440.0,2.23597407904679,10.59,6.94151191976759,36550059.0,3.53101933211143,69.6666641235352,729400000.0,599300000.0,-5033.0,,,69.679,,,66281655807.2322,-10176400000.0,4.97181115716503,1.5231031419834,5.32885596709981,IQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,19.9562,0.33
IQ,2015,1004500000.0,539300000.0,0.602311731936043,166774104959.102,4440.14189252367,2.60676642939541,5460.0,1.39333028780309,10.865,-1.65602101285884,37560535.0,2.72710976935126,69.920524597168,1004500000.0,539300000.0,-22338.0,359352.0,,69.977,,,53992019678.9023,-7574200000.0,4.65018279562695,1.78205289212777,5.31675067993574,IQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,26.7435,37.72
IQ,2016,986400000.0,349600000.0,0.59156708260519,166743557747.671,4334.42096404188,13.7873730187089,5060.0,0.556521397155511,10.82,1.29416694062961,38469627.0,2.39151227352058,69.9123778259643,986400000.0,349600000.0,-113980.0,,,68.683,,,45298562240.8151,-6255900000.0,3.8865616385434,2.28545318944246,5.27948971275443,IQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,25.641,-1.8
IQ,2017,1088500000.0,396200000.0,0.581408826339015,187217660050.676,4759.2846435467,-1.81975035118309,4430.0,0.18405889884769,13.02,7.95462137277485,39337353.0,2.23055046409754,69.8944511190753,1088500000.0,396200000.0,-21998.0,,,69.788,,,49315419400.3988,-5032400000.0,3.81250119140662,2.7423254183802,8.23100120641061,IQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,27.6709,10.35
IQ,2018,741700000.0,499700000.0,0.32621201403662,227367469034.031,5646.68932074742,2.63385099105624,4820.0,0.367441488936849,13.458,15.1162785714327,40265624.0,2.33235769663486,69.8765148865842,741700000.0,499700000.0,15775.0,,,71.116,,,64719421423.3098,-4885100000.0,4.20969487863851,3.50807906553209,6.71795872330204,IQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,18.4202,-31.86
IQ,2019,859200000.0,664300000.0,0.367751391197373,233636097800.338,5671.8568632942,5.51379057542323,5520.0,-0.198965380023928,14.096,6.74664580876131,41192171.0,2.27501115691232,69.8683395385742,859200000.0,664300000.0,-43919.0,,,71.245,,,68017647833.6447,-3075600000.0,3.77785236412688,3.99035655960902,6.9408674769776,IQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,20.8583,15.84
IQ,2020,644400000.0,580700000.0,0.356221273355833,180898797516.874,4295.18945121228,-12.0367930931152,4720.0,0.574162679425795,15.766,-3.48598226553261,42116605.0,2.21938669515023,69.8683166503906,644400000.0,580700000.0,29858.0,365766.0,,69.651,,,54424472658.0154,-2859100000.0,3.69003478602669,5.11868179428132,6.41019854283127,IQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,15.3004,-25.0
IQ,2021,839500000.0,852400000.0,0.400349187063478,209691945713.103,4868.49431080783,1.50218070952037,4740.0,6.04186489058044,16.173,11.7148037882244,43071211.0,2.24127347113109,69.8682708740234,839500000.0,852400000.0,17474.0,,,70.704,,,64231022302.7097,-2637300000.0,3.6305334545491,5.81330816955407,5.89983179251682,IQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,19.491,30.28
IQ,2022,1098400000.0,633000000.0,0.3822220371914,287372232137.931,6520.73154560584,7.95904804992662,5510.0,4.99476596381044,15.41,20.1861883343541,44070551.0,2.29369659225826,69.8682861328125,1098400000.0,633000000.0,76821.0,,,72.037,,,97009236971.5221,-2088200000.0,3.41450617938992,8.02372858010973,5.428618307949,IQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,24.9237,30.84
IQ,2023,1161700000.0,867400000.0,0.432049782942699,268881051643.549,5965.31835077761,0.517705525131191,5920.0,4.35835351089586,15.239,10.5528397110428,45074049.0,2.25148890849618,69.868278503418,1161700000.0,867400000.0,-5710.0,,0.5,72.324,,,112232897713.46,-5363500000.0,3.20150317061024,14.0999389364992,4.39,IQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,25.7731,5.76
IR,2010,,0.0,,487069570463.768,6291.19443655454,5.79793830169604,5910.0,10.0893629287979,13.679,,77420842.0,1.25167392158024,70.6092626774386,,0.0,-12849.0,2722397.0,,74.39,,,,3648972410.0,26.3213037460961,30.5799753903753,33.3439424489855,IR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
IR,2011,,0.0,,629082257472.368,8025.68743364356,2.6457179180628,6680.0,26.2933856738608,12.491,,78383598.0,1.2358675452331,71.204050944517,,0.0,-65924.0,,2.3,74.721,,,,4276718690.0,29.597341620589,36.2677347737021,35.4244149394622,IR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
IR,2012,,0.0,,644019315003.54,8114.08099831877,-3.74717139864109,7310.0,27.2568127242908,12.275,,79370580.0,1.25130743376216,71.7633634041294,,0.0,-57823.0,,1.8,75.039,,,,4661734400.0,29.6839622617777,46.1931723659903,36.2331546525173,IR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
IR,2013,,0.0,,500399839839.877,6222.74194840326,-1.52197920494184,7220.0,36.6030355191029,10.595,,80414686.0,1.30690505728311,72.3030873515412,,0.0,-47322.0,,1.9,75.349,,,,3049945000.0,29.3714797997065,51.6930506297565,36.919323418113,IR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
IR,2014,,0.0,,462284793280.825,5672.06372896319,4.98477506709476,6660.0,16.6065532357449,10.68,,81502045.0,1.343129076071,72.8324070385223,,0.0,-56042.0,,3.3,75.635,,,,2105494000.0,32.3071658946304,57.1770640758452,36.0433962117147,IR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
IR,2015,,0.0,,409191686496.677,4952.73355532178,-1.42488493937503,5460.0,12.4846815611533,11.166,,82619362.0,1.36159478810594,73.3561403575949,,0.0,-46239.0,2729939.0,3.0,75.907,,,,2050000000.0,31.3349862334938,67.5655410351411,36.818213386833,IR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
IR,2016,,0.0,,478618064870.999,5710.59947089104,8.8150866425182,5530.0,7.24542548952979,12.618,,83812228.0,1.43348558597155,73.8796100096595,,0.0,66630.0,,3.0,76.155,,,,3372000000.0,31.6548801747883,72.6707237128208,36.8315122227749,IR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
IR,2017,,0.0,,510239893417.645,6000.93346404409,3.02685468694025,5640.0,8.04492437660278,12.232,,85026754.0,1.43870442098455,74.4011840820312,,0.0,34849.0,,2.7,76.396,,,,5019000000.0,28.5867586853756,77.5196969639946,36.5413667326404,IR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
IR,2018,,0.0,,411903303606.044,4783.01067340237,-3.74796015711334,5390.0,18.0141183371874,12.195,,86117998.0,1.27524656861717,74.8034286499023,,0.0,-27946.0,,3.2,76.621,,,,2373000000.0,31.0918089092374,88.6475903224899,35.3953119068095,IR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
IR,2019,,0.0,,347988400957.999,3997.4935449585,-2.36143538770575,4710.0,39.9073455697784,10.74,,87051648.0,1.07831720901251,75.2038879394531,,0.0,-32794.0,,4.3,76.855,,,,1508000000.0,,,33.2616965505351,IR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
IR,2020,,0.0,,280934329279.723,3202.50003502169,4.44180865358672,3980.0,30.5941390387295,9.687,,87723443.0,0.768757498195729,75.5986404418945,,0.0,-180680.0,2797235.0,4.6,74.141,,,,1342000000.0,,,33.1651221213467,IR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
IR,2021,,0.0,,407350685583.335,4605.14881318992,4.13089685034471,4110.0,43.3890162681514,9.282,,88455488.0,0.831029236943935,75.9926376342773,,0.0,334967.0,,3.7,73.752,,,,1425000000.0,,,33.131671830243,IR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
IR,2022,,0.0,,422662261525.665,4721.20437099984,4.35281087521344,4390.0,43.4884641742179,9.085,,89524246.0,1.20100285857304,76.3342208862305,,0.0,403190.0,,2.8,76.799,,,,1500000000.0,,,32.7755455209307,IR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
IR,2023,,0.0,,457510482317.483,5049.29931642754,5.33235117216407,5070.0,44.5791857572797,8.129,,90608707.0,1.20408185634218,76.6759567260742,,0.0,262044.0,,2.5,77.654,,,,1422333330.0,,,32.0276913343438,IR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
IS,2010,136625439.958618,74562371.7437274,0.981313440329429,13922711576.5124,43776.4677400475,-2.22181847599202,37950.0,5.39673113167477,7.564,-5.89839823423039,318041.0,-0.143903000294037,93.4588348107886,136625439.958618,74562371.7437274,-2055.0,35091.0,0.1,81.8975609756097,,,5788562800.11708,256982201.688046,57.649949506596,81.5051010265667,60.854669692417,IS,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,429.5844,
IS,2011,152119247.345556,85919236.2026497,0.988171945684207,15394005872.149,48254.953927254,1.37999669140882,39250.0,4.0010266434312,7.028,-4.48003338933171,319014.0,0.305468368224399,93.41106112427,152119247.345556,85919236.2026497,-1393.0,,0.2,82.3585365853659,,,8548042323.47084,1106958185.40327,52.2573595781406,76.0107048409318,59.885879731902,IS,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,476.8419,11.34
IS,2012,155733188.401389,90299285.5413378,1.04212869508858,14943757823.3226,46594.9869146614,1.16931174886884,42440.0,5.18589988750698,6.0,-2.8528256872604,320716.0,0.532100734916982,93.514892578125,155733188.401389,90299285.5413378,-277.0,,0.0,82.9170731707317,,,4191506843.5824,1024164328.08697,47.1772291240761,73.9109922943859,56.1038021948566,IS,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,485.5797,2.38
IS,2013,208610478.719484,97108688.5303985,1.2842056746611,16244319958.6808,50173.3360061057,3.59695700972851,49060.0,3.87227923748249,5.376,6.81968727360492,323764.0,0.945885900369151,93.6166725158692,208610478.719484,97108688.5303985,1666.0,,0.1,82.0609756097561,,,4237652258.59372,472607545.774898,43.1658033505997,76.2206978082661,51.8773638791546,IS,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,644.3288,33.95
IS,2014,218971629.449293,102734904.135583,1.21299248519675,18052183514.8695,55140.364935793,1.91381609098249,50120.0,2.04461481539333,4.897,4.94536463319528,327386.0,1.11250475522796,93.6196716315805,218971629.449293,102734904.135583,1139.0,,0.0,82.8609756097561,,,4177067541.46937,766775539.042213,40.3061733702871,78.6930051515128,52.375180146071,IS,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,668.8485,4.97
IS,2015,218237906.383897,139136974.27788,1.23294860142387,17700486957.1907,53505.6964079339,3.76859023848581,52540.0,1.63305558181326,3.979,6.30235309571197,330815.0,1.04194038662969,93.727919768566,218237906.383897,139136974.27788,1499.0,39072.0,0.0,82.4682926829268,,,5040573412.30604,1145767444.823,36.3541347147904,73.465647236139,50.8076699944403,IS,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,659.6977,-0.34
IS,2016,213164896.910448,246667889.401116,1.01104057796462,21083713310.457,62854.0906407932,6.21808764217616,58410.0,1.69692761997751,2.978,9.09605366960113,335439.0,1.38808149583838,93.7822647094726,213164896.910448,246667889.401116,4128.0,,0.0,82.2048780487805,,,7225621330.32653,-1066286957.46864,35.343839754751,88.5456195961129,49.0401520975999,IS,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,635.4804,-2.32
IS,2017,192473127.672647,500908460.142368,0.768046541920982,25060086487.8901,72976.3729990975,3.48506703916689,62070.0,1.76041559180596,2.742,4.93029350539422,343400.0,2.34558267643862,93.7718982310092,192473127.672647,500908460.142368,8348.0,,0.0,82.6609756097561,,,6566175919.51031,-6999892980.93708,34.380801760297,88.3043750474997,42.5618066491816,IS,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,560.4925,-9.71
IS,2018,178679551.571583,533018197.07405,0.669772391984414,26677652544.3499,75633.8651351915,4.66077032612084,72210.0,2.68291768267392,2.704,4.44167966704129,352721.0,2.67814276922904,93.8526667025487,178679551.571583,533018197.07405,6638.0,,0.3,82.8609756097561,,,6321213331.79507,-622718386.260032,31.2127376025812,85.571999719436,35.4183316612537,IS,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,506.5747,-7.17
IS,2019,187885698.530021,448688542.710784,0.751973313218272,24985687022.0452,69296.3144361601,1.13821230465001,74870.0,3.01397179156053,3.507,7.364158701341,360563.0,2.19893225826166,93.9770847416131,187885698.530021,448688542.710784,5030.0,,0.1,83.1634146341463,,,6782387111.82889,-556463720.652853,30.0772438307472,77.243830747146,32.157471583033,IS,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,521.0898,5.15
IS,2020,167365866.682657,322048165.295531,0.759557117718073,22034665040.7901,60127.9393575616,-6.64587816297836,65670.0,2.84792401518665,5.478,1.89912365465565,366463.0,1.6230862512591,94.1367102874722,167365866.682657,322048165.295531,2498.0,65424.0,,83.0634146341463,,,6419314385.06349,-878458464.58691,27.8616985565626,72.5075528700906,29.1947388806756,IS,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,456.706,-10.92
IS,2021,193315559.851716,375515540.019397,0.73686487544575,26234872402.457,70425.4064277273,5.1805719742238,66970.0,4.44423970189739,6.029,-2.57256903046463,372520.0,1.6393166402584,94.2108206403841,193315559.851716,375515540.019397,4911.0,,,83.1658536585366,,,7078849095.85852,400954509.175135,26.3918396431823,69.9383750544331,26.9646096542545,IS,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,518.9401,15.5
IS,2022,194754268.669079,457235783.873539,0.667741828548578,29166102877.2755,76350.4550416502,8.82069395623492,73690.0,8.3087551155892,3.789,-1.86900848854223,382003.0,2.51377343254216,94.1787071228028,194754268.669079,457235783.873539,6535.0,,,82.119512195122,,,5887412717.94843,1382537404.59093,25.3705220225766,66.4771906161183,24.4633974487059,IS,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,509.8239,0.74
IS,2023,220870287.718103,568863827.535237,0.697237961534024,31677891896.7861,82138.7892973557,5.18615760140189,82630.0,8.73630299937298,3.518,-1.18666276011062,385663.0,0.953546915490719,94.1518261784801,220870287.718103,568863827.535237,4630.0,,,82.4560975609756,,,5808710368.479,1890181606.88197,23.3251021639475,54.1142370203581,21.2848141439475,IS,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,572.7028,13.41
IT,2010,7975133246.32031,12882879135.7864,0.371812133319049,2144936254535.0,35856.8625485539,1.52910573247101,37720.0,1.52551602118248,8.363,-3.24412215335914,59819407.0,0.442226157086815,68.2163741829857,7975133246.32031,12882879135.7864,274387.0,4719233.0,1.4,82.0365853658537,,,158478306213.386,9930501390.90892,58.4489239053566,100.02451571642,37.4580932355917,IT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,133.3202,
IT,2011,8731247318.34409,14509942723.018,0.37847185280791,2306974020278.21,38432.3742820019,0.695463154440176,37710.0,2.78063272879323,8.359,-2.74163808728921,60026841.0,0.346167211080488,68.4015073889511,8731247318.34409,14509942723.018,198544.0,,1.3,82.1878048780488,,,169872360984.741,34465481829.5316,57.9995495085499,101.602575815663,36.6179349018054,IT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,145.4557,9.48
IT,2012,9166139341.3616,11821288113.6103,0.43691360280103,2097929495121.68,34854.3949441965,-3.12523877282996,35970.0,3.04136333226775,10.655,-0.215238993496647,60191247.0,0.273513088134657,68.7608794235259,9166139341.3616,11821288113.6103,252524.0,,1.4,82.2390243902439,,,181670318701.146,34901033.014975,56.4750843561536,99.3260649048789,35.9297367660466,IT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,152.2836,4.98
IT,2013,9436137008.11934,11565682551.8043,0.438232625845511,2153225581941.46,35701.6746002376,-1.81802510749792,35700.0,1.21999342274306,12.149,1.03825599780866,60311613.0,0.199772918304074,69.3073989916076,9436137008.11934,11565682551.8043,158090.0,,1.6,82.690243902439,,,145724509188.872,19531411961.8184,53.307391907537,92.4626349989104,34.7843158164291,IT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,156.4564,2.95
IT,2014,10099257246.1574,11135811955.5084,0.464706391358343,2173255507985.84,36028.3494022349,-0.00138761730454462,35370.0,0.241047429826756,12.683,1.70979552518118,60320707.0,0.0150772197985246,69.5807638614879,10099257246.1574,11135811955.5084,52679.0,,1.4,83.090243902439,,,142756493254.503,17032744039.0433,50.8210040390973,92.4716164730636,33.9268231325538,IT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,167.426,7.03
IT,2015,9607744314.54809,8860397466.69273,0.520624161998189,1845428048839.1,30639.8829751432,0.885667635240807,33460.0,0.0387903996579733,11.896,1.23326652485504,60229605.0,-0.151143561276007,69.6100006103516,9607744314.54809,8860397466.69273,39389.0,5506199.0,2.1,82.5439024390244,,,130592432979.515,13303439230.2377,49.8320330639147,96.2758849170561,33.3623088321983,IT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,159.5186,-4.87
IT,2016,9512833703.54223,8677587198.8777,0.504095029648583,1887111188176.93,31391.5692898108,1.23622108511661,32400.0,-0.09401665691575,11.688,2.46140246001819,60115223.0,-0.190090486385849,69.5969232525286,9512833703.54223,8677587198.8777,84568.0,,1.8,83.2439024390244,,7.13892833333333,135133283786.776,25656663794.7916,47.6188103825919,94.0751621319613,33.5115862670768,IT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,158.2433,-0.99
IT,2017,9742186171.70857,8841573147.74544,0.494346315048682,1970720904584.71,32844.115660604,1.60369995294101,31790.0,1.22653316645812,11.211,2.47968309636806,60002252.0,-0.188100912559894,69.5180784259382,9742186171.70857,8841573147.74544,95147.0,,1.5,82.9463414634147,,5.95271125,151120440050.073,8737024578.66006,44.5903651379977,92.3311365085713,34.2781089511733,IT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,162.3637,2.41
IT,2018,9899652023.34248,9906851587.73808,0.471538807673801,2099435266458.67,34904.1081923834,0.826646712344115,34120.0,1.13748763600391,10.538,2.57144669559437,60148658.0,0.243703643127712,69.4800033569336,9899652023.34248,9906851587.73808,83686.0,,1.7,83.3463414634146,,4.32258333333333,152361936421.553,44249715319.1483,40.8511852243223,90.9673910198139,33.8378388924199,IT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,164.5864,1.62
IT,2019,10458515879.0042,9577332780.60052,0.517849112841984,2019606796583.53,33812.788724868,0.429162533780342,35030.0,0.611246943765304,9.884,3.23388196417885,59729081.0,-0.700011055973408,69.5050010681153,10458515879.0042,9577332780.60052,46634.0,,1.0,83.4975609756098,,5.88119315789474,175397954131.108,35760550299.4852,39.1090892092209,90.9124083690639,32.4619821249032,IT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,175.0992,5.65
IT,2020,9888526922.0456,10194686590.9858,0.518407597996087,1907481094079.23,32091.4866621366,-8.86822122185345,32600.0,-0.13770757391651,9.192,3.9369545603398,59438851.0,-0.487095091717782,69.5187492370606,9888526922.0456,10194686590.9858,85281.0,6223851.0,0.9,82.1951219512195,,5.96445157894737,210687330553.17,-17050399620.8672,37.6475494341284,90.3483267112259,32.7264810611574,IT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,166.3647,-5.45
IT,2021,10103942878.0664,12102994290.1154,0.463652112501098,2179207773596.09,36852.5425414951,8.93106210800055,36760.0,1.87378325762481,9.497,2.03966459401318,59133173.0,-0.515599998844444,69.4812507629394,10103942878.0664,12102994290.1154,157327.0,,0.9,82.6463414634146,,5.42986368421053,227478327159.257,26253856510.1011,34.3802558128779,88.2312984660593,33.475840604326,IT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,170.8676,2.18
IT,2022,9822241664.74569,11587287040.3139,0.466821575656975,2104067630319.46,35653.9042103495,4.82117669913565,39060.0,8.20128991161718,8.069,-1.82962143546248,59013667.0,-0.20230086688254,69.4839779766539,9822241664.74569,11587287040.3139,231228.0,,0.7,82.7,,3.91092594444444,224580577612.139,61897757337.9736,33.1305568880433,90.4793571152995,33.3233829452182,IT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,166.4401,-2.79
IT,2023,12102901534.3952,12226625081.3526,0.522413573707348,2316727999333.18,39277.0838783918,0.975694840127005,38770.0,5.62219442195901,7.627,0.224243443277791,58984216.0,-0.0499178457490556,69.5381540123301,12102901534.3952,12226625081.3526,150189.0,,0.9,83.3512195121951,,2.18925442105263,247396384253.983,42019753074.4716,31.5467734217542,88.813974670166,33.7932165527639,IT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,205.1888,23.22
JG,2010,,,,8902359316.35606,56123.4597963451,-3.60663231572742,,,7.024,,158621.0,0.70224119137965,32.1868229080383,,,742.0,77581.0,,81.2,,,,,,,,JG,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
